,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,AGREEMENT_RK,TARGET,PERSONAL_INCOME,CREDIT_AMOUNT,CLOSED,PROPERTY
5846,38,1,Среднее специальное,Не состоял в браке,1,1,1,0,61247512,0,8000.0,1,0,1
5847,44,1,Высшее,Состою в браке,1,1,1,0,74193782,0,25000.0,1,1,0
5848,54,1,Среднее,Состою в браке,0,0,1,0,66905307,1,10000.0,2,1,1
5849,35,1,Среднее,Состою в браке,1,0,1,0,66529781,0,7000.0,3,1,0
5850,41,0,Среднее,Состою в браке,1,1,1,0,61047805,0,15000.0,1,1,1
5851,40,1,Среднее,Состою в браке,1,1,1,0,66750091,0,9000.0,3,1,0
5852,44,1,Высшее,Не состоял в браке,0,0,1,0,67223726,0,14000.0,1,0,0
5853,59,1,Среднее специальное,Не состоял в браке,1,0,0,1,66848898,0,11500.0,2,1,1
5854,32,0,Среднее специальное,Состою в браке,2,2,1,0,62034127,0,10000.0,1,0,1
5855,29,1,Среднее,Разведен(а),1,1,1,0,66906839,0,10000.0,3,0,0
5856,46,1,Среднее,Состою в браке,2,2,1,0,67231833,0,9000.0,2,1,0
5857,42,1,Высшее,Состою в браке,2,1,1,0,62018412,1,12800.0,1,0,1
5858,56,1,Среднее специальное,Состою в браке,1,0,0,1,75022176,0,8000.0,1,1,0
5859,23,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,67233902,0,15000.0,1,0,0
5860,45,0,Высшее,Состою в браке,0,0,1,0,66838270,0,17000.0,2,1,0
5861,25,0,Высшее,Состою в браке,1,1,1,0,74635518,0,18000.0,1,1,1
5862,57,1,Среднее специальное,Состою в браке,2,0,1,1,64601700,0,14000.0,3,1,0
5863,45,1,Среднее,Не состоял в браке,0,0,1,0,60472094,0,8000.0,1,1,0
5864,55,0,Среднее,Состою в браке,5,0,1,0,73825818,1,6500.0,3,1,1
5865,63,1,Среднее специальное,Состою в браке,0,0,1,0,66190849,0,10000.0,1,0,1
5866,44,1,Среднее специальное,Состою в браке,1,2,1,0,61360865,0,7000.0,1,0,1
5867,40,1,Среднее,Состою в браке,1,1,1,0,67419982,0,8000.0,2,1,0
5868,39,1,Среднее специальное,Состою в браке,2,2,1,0,62367070,0,6000.0,1,0,1
5869,39,0,Среднее,Состою в браке,2,2,1,0,61471939,0,25000.0,1,1,0
5870,49,1,Среднее,Состою в браке,2,0,1,0,74644512,0,8000.0,3,0,1
5871,25,0,Среднее,Состою в браке,2,2,1,0,74988713,0,15000.0,3,1,1
5872,61,0,Среднее,Состою в браке,2,0,1,1,74466954,0,9000.0,2,1,1
5873,44,1,Среднее специальное,Разведен(а),0,0,1,0,64002755,0,25000.0,1,0,1
5874,56,1,Среднее,Вдовец/Вдова,4,0,1,1,73850325,0,20000.0,1,0,1
5875,56,1,Среднее,Состою в браке,0,0,1,0,60387805,0,12000.0,1,0,1
5876,49,0,Среднее специальное,Состою в браке,2,2,1,0,64832880,0,8000.0,1,0,0
5877,34,1,Среднее,Не состоял в браке,1,1,1,0,62371001,0,8000.0,1,0,1
5878,57,1,Среднее специальное,Разведен(а),2,0,1,0,61541218,1,6000.0,1,0,0
5879,45,0,Среднее специальное,Состою в браке,2,0,1,0,62091622,1,30000.0,1,0,0
5880,38,1,Среднее,Состою в браке,2,2,1,0,64898667,1,9000.0,1,0,0
5881,29,0,Среднее специальное,Состою в браке,1,1,1,0,66777809,0,15000.0,2,1,0
5882,23,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,66081519,1,10000.0,1,1,1
5883,38,0,Среднее специальное,Состою в браке,0,0,1,0,64888840,0,6500.0,1,0,0
5884,36,1,Неполное среднее,Не состоял в браке,3,3,1,0,61377206,0,17000.0,2,0,1
5885,33,1,Высшее,Гражданский брак,1,1,1,0,61426992,0,40000.0,1,0,1
5886,39,1,Среднее,Состою в браке,2,2,1,0,61450589,0,18000.0,2,1,0
5887,40,0,Среднее специальное,Разведен(а),1,1,1,0,61350675,0,13000.0,1,1,0
5888,27,0,Среднее специальное,Состою в браке,0,0,1,0,62487653,0,25000.0,1,1,1
5889,37,1,Среднее специальное,Разведен(а),1,1,1,0,67027372,0,10000.0,4,1,0
5890,52,0,Среднее,Состою в браке,2,0,1,0,61938116,0,20000.0,1,1,1
5891,47,0,Среднее,Состою в браке,1,1,1,0,66195947,1,8500.0,1,0,0
5892,31,0,Высшее,Состою в браке,1,2,1,0,63807766,0,50000.0,2,1,1
5893,36,1,Среднее,Состою в браке,1,1,1,0,66849871,0,6600.0,3,0,0
5894,49,1,Среднее специальное,Состою в браке,0,0,1,0,62488836,1,7600.0,1,1,0
5895,59,1,Среднее,Состою в браке,3,0,1,0,64455454,0,7000.0,1,0,0
5896,31,1,Среднее специальное,Состою в браке,2,0,1,0,67546491,0,15000.0,1,0,0
5897,43,1,Среднее специальное,Состою в браке,3,0,1,0,64427189,0,7000.0,1,0,0
5898,26,1,Высшее,Разведен(а),0,0,1,0,65400511,0,10000.0,1,1,0
5899,34,0,Среднее,Не состоял в браке,0,0,1,0,64442955,0,40000.0,1,1,1
5900,50,1,Среднее,Не состоял в браке,3,0,1,0,63603356,0,9000.0,1,0,0
5901,38,1,Неоконченное высшее,Состою в браке,1,1,1,0,62435270,0,10000.0,1,0,0
5902,60,1,Среднее,Состою в браке,2,0,0,1,75017515,0,10000.0,1,1,0
5903,44,0,Высшее,Гражданский брак,1,1,1,0,75073808,0,17000.0,1,0,0
5904,28,1,Среднее специальное,Состою в браке,1,1,1,0,66192090,1,10000.0,1,0,0
5905,39,1,Среднее,Состою в браке,1,1,1,0,64560846,0,8000.0,2,0,0
5906,40,1,Высшее,Не состоял в браке,1,1,1,0,62236178,0,11500.0,2,0,1
5907,54,1,Высшее,Состою в браке,0,0,0,1,62991797,0,7000.0,1,0,1
5908,46,1,Среднее специальное,Не состоял в браке,0,0,1,0,67338594,0,20000.0,1,0,1
5909,46,1,Высшее,Разведен(а),1,0,1,0,60394916,0,20000.0,1,0,0
5910,34,0,Среднее специальное,Состою в браке,2,0,1,0,64429560,1,18000.0,1,0,1
5911,55,0,Среднее специальное,Состою в браке,0,0,1,0,62493406,0,13000.0,1,1,0
5912,39,0,Неоконченное высшее,Состою в браке,1,1,1,0,64823914,0,15000.0,1,0,1
5913,50,0,Среднее специальное,Состою в браке,2,0,1,0,59974859,0,15000.0,1,0,1
5914,44,1,Среднее специальное,Состою в браке,2,2,1,0,64897731,0,22000.0,1,0,1
5915,56,1,Среднее,Состою в браке,3,0,0,1,61443022,0,12000.0,1,0,0
5916,23,1,Среднее специальное,Состою в браке,1,1,1,0,65411273,0,6500.0,1,1,0
5917,37,0,Среднее специальное,Не состоял в браке,0,0,1,0,61163754,0,16500.0,1,1,1
5918,52,1,Среднее,Состою в браке,2,0,1,0,61162983,0,30000.0,1,1,0
5919,27,1,Высшее,Не состоял в браке,0,0,1,0,74010571,0,7000.0,2,1,0
5920,62,1,Среднее специальное,Состою в браке,1,0,0,1,66777597,0,5500.0,1,1,1
5921,25,1,Среднее,Не состоял в браке,0,0,1,0,65402029,0,15000.0,1,1,0
5922,50,1,Среднее,Разведен(а),4,1,0,1,74819184,0,23000.0,1,0,0
5923,40,1,Среднее,Разведен(а),2,1,1,0,75025325,0,12000.0,3,0,0
5924,31,1,Среднее специальное,Разведен(а),0,0,1,0,61528965,0,8000.0,1,0,0
5925,23,1,Высшее,Не состоял в браке,0,0,1,0,66892717,0,15000.0,1,0,1
5926,58,1,Высшее,Не состоял в браке,2,1,1,0,59935718,0,30000.0,1,1,1
5927,52,1,Среднее специальное,Вдовец/Вдова,1,0,0,1,60097523,0,7300.0,1,0,0
5928,39,1,Среднее,Состою в браке,2,2,1,0,66331820,0,10000.0,5,1,1
5929,42,1,Высшее,Разведен(а),1,0,1,0,66755566,0,14000.0,2,1,1
5930,59,0,Среднее специальное,Состою в браке,1,0,1,0,61449583,0,20000.0,1,0,1
5931,38,0,Высшее,Разведен(а),0,0,1,0,61107456,0,20000.0,1,1,0
5932,37,1,Среднее специальное,Состою в браке,0,0,1,0,61853404,0,18000.0,1,1,1
5933,37,1,Среднее специальное,Состою в браке,2,2,1,0,62177612,0,15000.0,1,0,0
5934,35,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,64830093,0,15000.0,1,0,1
5935,52,1,Среднее специальное,Не состоял в браке,1,0,1,1,62089934,0,19000.0,1,0,0
5936,45,0,Высшее,Состою в браке,1,0,1,0,75036601,0,15000.0,1,1,0
5937,27,1,Высшее,Состою в браке,1,1,1,0,72262514,0,27000.0,1,0,0
5938,26,0,Высшее,Не состоял в браке,0,0,1,0,62186116,0,20000.0,1,0,0
5939,25,1,Среднее специальное,Не состоял в браке,0,0,1,0,67207877,0,15000.0,1,0,0
5940,23,1,Среднее специальное,Состою в браке,0,0,1,0,65412313,0,15000.0,1,1,0
5941,27,0,Среднее специальное,Не состоял в браке,0,0,1,0,59926912,0,10000.0,1,1,0
5942,37,1,Среднее специальное,Гражданский брак,2,1,1,0,62141849,1,6000.0,1,0,0
5943,27,1,Среднее специальное,Не состоял в браке,0,0,1,0,60055266,0,12000.0,1,0,0
5944,58,1,Среднее специальное,Состою в браке,0,0,0,1,61523485,0,7000.0,1,0,0
5945,24,1,Среднее,Состою в браке,1,1,1,0,65412463,0,7000.0,1,1,1
5946,56,1,Высшее,Разведен(а),1,0,0,1,67078168,0,8000.0,2,1,1
5947,25,1,Высшее,Не состоял в браке,0,0,1,0,66075012,0,9000.0,1,1,1
5948,25,1,Среднее специальное,Не состоял в браке,0,0,1,0,74463604,0,15000.0,1,0,0
5949,34,0,Среднее специальное,Не состоял в браке,1,1,1,0,64894822,0,9000.0,1,0,1
5950,24,0,Среднее,Состою в браке,0,0,1,1,63817335,0,12000.0,3,1,1
5951,56,1,Неполное среднее,Не состоял в браке,1,0,0,1,62095138,0,8000.0,1,0,1
5952,31,1,Высшее,Состою в браке,1,1,1,0,64551108,0,6000.0,1,0,0
5953,28,1,Высшее,Не состоял в браке,0,0,1,0,61863980,0,15000.0,1,0,0
5954,43,1,Среднее специальное,Не состоял в браке,1,1,1,0,61296760,0,10000.0,1,0,0
5955,42,0,Среднее специальное,Состою в браке,2,2,1,0,62769356,0,8200.0,1,0,1
5956,31,1,Среднее специальное,Не состоял в браке,1,1,1,0,62437989,0,12000.0,1,0,1
5957,28,1,Высшее,Не состоял в браке,0,0,1,0,63003329,0,14000.0,1,0,0
5958,45,0,Среднее специальное,Состою в браке,1,1,1,0,64887513,0,18000.0,1,0,0
5959,64,1,Неполное среднее,Вдовец/Вдова,0,0,0,1,75008688,0,6300.0,1,1,0
5960,52,1,Высшее,Состою в браке,2,0,1,0,65244979,0,15000.0,2,1,1
5961,55,0,Среднее,Состою в браке,0,0,1,0,66901255,0,15000.0,2,0,1
5962,37,0,Среднее специальное,Разведен(а),0,0,1,0,59923341,0,12000.0,1,1,1
5963,32,0,Высшее,Разведен(а),1,0,1,0,66757455,1,9000.0,1,1,1
5964,25,1,Высшее,Состою в браке,0,0,1,0,67218312,1,25000.0,3,1,0
5965,51,1,Среднее специальное,Состою в браке,0,0,1,1,67173195,0,16000.0,1,1,1
5966,47,1,Среднее специальное,Состою в браке,1,1,1,0,64428558,0,8000.0,1,1,0
5967,47,0,Высшее,Состою в браке,1,1,1,0,61156702,0,12000.0,1,1,1
5968,38,1,Среднее специальное,Состою в браке,1,2,1,0,62024225,0,15000.0,1,0,0
5969,42,1,Среднее,Разведен(а),2,0,1,0,62936635,0,6000.0,1,1,0
5970,43,1,Высшее,Не состоял в браке,1,1,1,0,72268093,0,10000.0,1,0,1
5971,33,1,Неоконченное высшее,Состою в браке,2,2,1,0,61257959,0,5500.0,1,0,0
5972,31,0,Среднее,Не состоял в браке,0,0,1,0,61447759,0,10000.0,1,0,0
5973,30,0,Среднее,Состою в браке,0,0,1,0,62806478,0,14000.0,1,0,0
5974,61,1,Среднее,Состою в браке,0,0,0,1,61450840,1,5500.0,2,0,0
5975,30,1,Высшее,Состою в браке,2,2,1,0,66919638,0,10000.0,1,0,0
5976,49,1,Среднее специальное,Не состоял в браке,0,0,1,0,61531511,0,25000.0,1,0,1
5977,57,1,Среднее специальное,Не состоял в браке,0,0,0,1,63625365,0,12000.0,1,1,0
5978,60,1,Среднее,Вдовец/Вдова,0,0,0,1,61539225,1,7500.0,1,0,1
5979,24,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,63630188,0,9000.0,1,1,0
5980,44,1,Среднее,Не состоял в браке,1,1,1,0,61440737,0,8000.0,2,1,1
5981,33,0,Среднее специальное,Состою в браке,1,1,1,0,62263919,1,28000.0,2,0,1
5982,58,1,Среднее специальное,Состою в браке,2,0,1,0,61296170,0,16000.0,1,0,1
5983,52,1,Среднее специальное,Состою в браке,3,0,1,0,61519472,1,18000.0,1,0,1
5984,29,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,66420543,0,27000.0,2,1,0
5985,36,0,Высшее,Разведен(а),1,0,1,0,60399805,0,18000.0,1,0,0
5986,38,1,Среднее специальное,Состою в браке,2,2,1,0,61230409,0,20000.0,1,0,1
5987,54,0,Среднее,Не состоял в браке,0,0,1,0,61289042,0,6000.0,1,0,0
5988,35,1,Среднее специальное,Состою в браке,2,2,1,0,62028792,0,20000.0,1,0,1
5989,37,0,Высшее,Состою в браке,2,2,1,0,65390532,0,20000.0,1,1,0
5990,50,0,Среднее специальное,Состою в браке,3,0,1,0,66890832,1,15000.0,3,1,0
5991,38,0,Высшее,Состою в браке,2,2,1,0,60097114,0,20000.0,1,0,0
5992,38,1,Среднее специальное,Состою в браке,2,2,1,0,72262464,1,15000.0,2,0,0
5993,36,0,Среднее специальное,Состою в браке,0,0,1,0,66858736,0,20000.0,1,1,0
5994,44,1,Среднее специальное,Не состоял в браке,1,1,1,0,73837410,0,8500.0,3,0,0
5995,25,0,Среднее,Не состоял в браке,0,0,1,0,62261687,1,30000.0,2,1,1
5996,28,1,Высшее,Не состоял в браке,0,0,1,0,74485638,0,15000.0,2,1,0
5997,46,0,Среднее,Состою в браке,3,0,1,0,62257520,1,33000.0,2,1,0
5998,59,1,Среднее,Состою в браке,0,0,1,1,75270194,0,20000.0,1,0,1
5999,34,1,Среднее специальное,Состою в браке,1,1,1,0,62081482,0,7000.0,1,0,1
6000,52,1,Среднее специальное,Разведен(а),1,1,1,0,67314720,0,9000.0,1,0,0
6001,26,0,Среднее,Не состоял в браке,0,0,1,0,62944853,1,20000.0,1,0,0
6002,56,0,Среднее специальное,Не состоял в браке,0,0,1,1,65227430,0,25000.0,1,0,1
6003,36,0,Среднее,Разведен(а),1,1,1,0,64845014,0,14000.0,1,0,0
6004,38,1,Высшее,Состою в браке,1,1,1,0,61149787,0,9000.0,1,1,0
6005,26,1,Среднее,Разведен(а),1,1,1,0,72301123,0,13000.0,1,0,1
6006,56,1,Среднее,Вдовец/Вдова,2,0,1,0,64892565,0,8066.0,1,0,0
6007,54,1,Среднее специальное,Не состоял в браке,2,0,1,0,59912692,0,19000.0,1,1,1
6008,29,1,Среднее,Не состоял в браке,1,1,1,0,66926493,0,15000.0,3,1,0
6009,36,1,Высшее,Гражданский брак,0,0,1,0,63852949,0,11500.0,2,1,1
6010,51,0,Среднее,Состою в браке,0,0,1,0,66587380,0,6000.0,4,1,1
6011,53,1,Среднее специальное,Не состоял в браке,0,0,1,0,60114559,0,30000.0,1,1,0
6012,45,0,Среднее специальное,Состою в браке,0,0,1,0,74486133,0,18000.0,3,1,0
6013,46,1,Среднее,Не состоял в браке,2,0,1,0,67171213,0,8000.0,2,0,1
